Age,Age_Band,Gender,Primary_Device,Urban_or_Rural,Avg_Daily_Screen_Time_hr,Exceeded_Recommended_Limit,Health_Risk_Flag
13,Teens,Male,Smartphone,Urban,4.62,True,1
10,Pre-teens,Male,Smartphone,Urban,7.58,True,1
16,Teens,Female,Tablet,Urban,3.47,True,1
18,Young Adults,Female,Laptop,Rural,4.44,True,1
9,Pre-teens,Female,Smartphone,Urban,0.62,False,1
16,Teens,Female,Tablet,Rural,4.66,True,1
12,Pre-teens,Male,Smartphone,Urban,5.16,True,1
15,Teens,Male,Laptop,Urban,4.16,True,1
9,Pre-teens,Female,Tv,Urban,7.15,True,1
13,Teens,Female,Tablet,Urban,2.74,False,1
10,Pre-teens,Female,Tv,Urban,0.78,False,1
17,Young Adults,Female,Smartphone,Urban,5.37,True,1
12,Pre-teens,Female,Smartphone,Urban,4.92,True,1
15,Teens,Male,Smartphone,Urban,4.64,True,1
17,Young Adults,Male,Smartphone,Urban,3.73,True,1
8,Kids,Male,Smartphone,Urban,0.0,False,1
12,Pre-teens,Female,Smartphone,Rural,5.33,True,1
10,Pre-teens,Male,Tv,Urban,0.79,False,1
11,Pre-teens,Male,Smartphone,Rural,4.75,True,1
9,Pre-teens,Male,Smartphone,Urban,4.67,True,1
16,Teens,Male,Smartphone,Rural,4.83,True,1
10,Pre-teens,Female,Tv,Urban,4.78,True,1
9,Pre-teens,Female,Smartphone,Urban,7.54,True,1
17,Young Adults,Female,Smartphone,Urban,5.14,True,1
18,Young Adults,Female,Smartphone,Rural,3.89,True,1
16,Teens,Male,Smartphone,Rural,5.97,True,1
14,Teens,Female,Tv,Urban,1.5,False,1
13,Teens,Male,Tablet,Urban,4.51,True,1
8,Kids,Male,Tv,Urban,2.19,True,1
12,Pre-teens,Female,Tv,Urban,5.31,True,1
18,Young Adults,Female,Laptop,Urban,5.44,True,1
18,Young Adults,Male,Tv,Urban,3.22,True,1
10,Pre-teens,Male,Smartphone,Urban,5.96,True,1
8,Kids,Female,Tv,Urban,5.7,True,1
11,Pre-teens,Male,Smartphone,Urban,5.85,True,1
9,Pre-teens,Male,Smartphone,Urban,0.0,False,1
9,Pre-teens,Female,Tablet,Urban,5.06,True,1
10,Pre-teens,Female,Smartphone,Urban,5.33,True,1
15,Teens,Female,Smartphone,Rural,5.25,True,1
15,Teens,Male,Smartphone,Urban,3.59,True,1
14,Teens,Female,Tv,Urban,4.41,True,1
13,Teens,Female,Smartphone,Urban,5.13,True,1
16,Teens,Female,Tablet,Rural,4.31,True,1
11,Pre-teens,Male,Tv,Urban,6.69,True,1
8,Kids,Female,Tv,Rural,7.8,True,1
15,Teens,Female,Smartphone,Urban,2.69,False,1
14,Teens,Male,Tv,Urban,5.07,True,1
14,Teens,Female,Smartphone,Rural,4.06,True,1
10,Pre-teens,Female,Tablet,Rural,3.36,True,1
11,Pre-teens,Male,Smartphone,Rural,5.51,True,1
17,Young Adults,Male,Tv,Urban,3.55,True,1
16,Teens,Female,Smartphone,Urban,4.15,True,1
13,Teens,Male,Smartphone,Urban,4.24,True,1
12,Pre-teens,Male,Smartphone,Rural,4.59,True,1
10,Pre-teens,Female,Smartphone,Urban,3.64,True,1
16,Teens,Female,Smartphone,Urban,4.17,True,1
12,Pre-teens,Male,Smartphone,Urban,4.93,True,1
12,Pre-teens,Female,Laptop,Urban,5.54,True,1
11,Pre-teens,Female,Smartphone,Urban,2.45,False,1
11,Pre-teens,Female,Laptop,Urban,3.48,True,1
8,Kids,Female,Smartphone,Urban,8.76,True,1
14,Teens,Female,Smartphone,Urban,3.7,True,1
16,Teens,Male,Smartphone,Urban,3.52,True,1
10,Pre-teens,Male,Tv,Urban,5.31,True,1
9,Pre-teens,Female,Tablet,Urban,5.38,True,1
10,Pre-teens,Male,Tv,Rural,9.16,True,1
8,Kids,Female,Tv,Urban,7.2,True,1
13,Teens,Female,Smartphone,Urban,3.6,True,1
18,Young Adults,Male,Smartphone,Urban,4.21,True,1
18,Young Adults,Female,Smartphone,Urban,3.51,True,1
14,Teens,Male,Smartphone,Rural,6.07,True,1
18,Young Adults,Female,Tv,Rural,5.4,True,1
18,Young Adults,Female,Smartphone,Urban,4.98,True,1
9,Pre-teens,Male,Tablet,Rural,2.44,True,1
15,Teens,Female,Smartphone,Urban,4.03,True,1
13,Teens,Male,Laptop,Urban,3.47,True,1
11,Pre-teens,Male,Tablet,Rural,3.64,True,1
12,Pre-teens,Female,Tv,Rural,5.76,True,1
15,Teens,Female,Laptop,Rural,5.05,True,1
10,Pre-teens,Male,Tablet,Urban,5.15,True,1
10,Pre-teens,Female,Tv,Urban,3.79,True,1
18,Young Adults,Male,Tablet,Urban,4.95,True,1
11,Pre-teens,Male,Smartphone,Urban,6.07,True,1
8,Kids,Female,Tv,Urban,3.19,True,1
16,Teens,Female,Smartphone,Urban,4.49,True,1
15,Teens,Male,Smartphone,Rural,3.84,True,1
15,Teens,Female,Smartphone,Urban,3.48,True,1
17,Young Adults,Male,Tv,Urban,5.83,True,1
13,Teens,Male,Tv,Urban,5.6,True,1
14,Teens,Male,Smartphone,Urban,2.54,False,1
13,Teens,Male,Tv,Urban,5.65,True,1
16,Teens,Male,Tv,Urban,5.64,True,1
10,Pre-teens,Male,Tablet,Urban,1.51,False,1
10,Pre-teens,Female,Smartphone,Rural,1.76,False,1
10,Pre-teens,Male,Smartphone,Urban,2.77,True,1
17,Young Adults,Male,Smartphone,Urban,5.62,True,1
10,Pre-teens,Female,Tv,Urban,8.14,True,1
16,Teens,Male,Laptop,Rural,3.8,True,1
11,Pre-teens,Female,Smartphone,Urban,4.68,True,1
14,Teens,Male,Tablet,Rural,2.54,False,1
16,Teens,Female,Tv,Urban,3.09,True,1
18,Young Adults,Male,Laptop,Urban,6.39,True,1
14,Teens,Female,Tablet,Urban,4.52,True,1
16,Teens,Male,Smartphone,Urban,5.9,True,1
10,Pre-teens,Male,Tablet,Rural,4.84,True,1
11,Pre-teens,Female,Laptop,Urban,5.57,True,1
15,Teens,Male,Smartphone,Urban,2.72,False,1
13,Teens,Female,Smartphone,Urban,2.81,False,1
12,Pre-teens,Male,Smartphone,Urban,4.46,True,1
11,Pre-teens,Male,Tv,Rural,3.93,True,1
15,Teens,Male,Laptop,Urban,4.08,True,1
8,Kids,Female,Tv,Rural,4.66,True,1
16,Teens,Male,Smartphone,Urban,5.49,True,1
8,Kids,Female,Tv,Urban,7.64,True,1
15,Teens,Male,Tablet,Urban,3.98,True,1
11,Pre-teens,Female,Tv,Urban,4.5,True,1
16,Teens,Female,Smartphone,Rural,3.91,True,1
18,Young Adults,Female,Smartphone,Rural,5.36,True,1
12,Pre-teens,Male,Smartphone,Urban,4.45,True,1
10,Pre-teens,Male,Smartphone,Urban,2.35,True,1
16,Teens,Male,Laptop,Urban,4.09,True,1
18,Young Adults,Male,Smartphone,Urban,3.71,True,1
16,Teens,Male,Smartphone,Urban,4.45,True,1
11,Pre-teens,Male,Laptop,Urban,5.03,True,1
18,Young Adults,Female,Smartphone,Rural,5.38,True,1
11,Pre-teens,Male,Smartphone,Urban,3.33,True,1
15,Teens,Male,Tablet,Rural,3.15,True,1
9,Pre-teens,Male,Smartphone,Rural,5.06,True,1
16,Teens,Male,Tv,Urban,5.09,True,1
13,Teens,Female,Smartphone,Urban,3.58,True,1
16,Teens,Male,Smartphone,Rural,5.64,True,1
15,Teens,Female,Smartphone,Urban,4.4,True,1
14,Teens,Male,Tv,Urban,5.59,True,1
8,Kids,Male,Smartphone,Urban,5.85,True,1
10,Pre-teens,Male,Tablet,Urban,8.37,True,1
18,Young Adults,Female,Tablet,Urban,3.28,True,1
9,Pre-teens,Female,Tv,Urban,3.93,True,1
12,Pre-teens,Male,Laptop,Urban,5.4,True,1
12,Pre-teens,Male,Laptop,Rural,4.01,True,1
12,Pre-teens,Female,Smartphone,Urban,4.82,True,1
11,Pre-teens,Female,Smartphone,Rural,6.84,True,1
12,Pre-teens,Male,Tv,Urban,5.56,True,1
10,Pre-teens,Male,Smartphone,Urban,2.67,True,1
8,Kids,Female,Smartphone,Urban,3.57,True,1
12,Pre-teens,Female,Tablet,Urban,6.32,True,1
16,Teens,Female,Smartphone,Urban,5.28,True,1
11,Pre-teens,Female,Smartphone,Rural,2.59,False,1
10,Pre-teens,Male,Tablet,Urban,2.9,True,1
8,Kids,Female,Tv,Urban,0.0,False,1
9,Pre-teens,Female,Smartphone,Urban,3.43,True,1
15,Teens,Male,Tablet,Rural,6.44,True,1
8,Kids,Male,Smartphone,Urban,6.71,True,1
15,Teens,Female,Smartphone,Urban,5.15,True,1
14,Teens,Female,Tablet,Urban,5.3,True,1
15,Teens,Female,Tv,Urban,3.76,True,1
13,Teens,Female,Tablet,Urban,5.3,True,1
16,Teens,Male,Smartphone,Rural,3.92,True,1
10,Pre-teens,Female,Smartphone,Urban,3.24,True,1
17,Young Adults,Female,Smartphone,Rural,5.57,True,1
11,Pre-teens,Female,Smartphone,Urban,6.92,True,1
13,Teens,Female,Smartphone,Rural,3.92,True,1
15,Teens,Female,Laptop,Urban,4.64,True,1
12,Pre-teens,Male,Tv,Urban,3.6,True,1
10,Pre-teens,Male,Tv,Urban,0.06,False,1
13,Teens,Male,Smartphone,Rural,4.66,True,1
11,Pre-teens,Male,Smartphone,Urban,2.94,False,1
16,Teens,Female,Smartphone,Urban,3.34,True,1
10,Pre-teens,Female,Smartphone,Urban,3.24,True,1
11,Pre-teens,Male,Smartphone,Urban,3.39,True,1
14,Teens,Male,Tv,Rural,4.41,True,1
14,Teens,Male,Smartphone,Urban,4.78,True,1
11,Pre-teens,Male,Smartphone,Urban,4.41,True,1
13,Teens,Female,Laptop,Urban,4.98,True,1
10,Pre-teens,Male,Tablet,Urban,0.62,False,1
13,Teens,Male,Tv,Rural,6.38,True,1
9,Pre-teens,Female,Smartphone,Urban,3.19,True,1
15,Teens,Male,Smartphone,Rural,5.28,True,1
9,Pre-teens,Male,Tablet,Urban,5.3,True,1
18,Young Adults,Female,Smartphone,Rural,3.98,True,1
14,Teens,Female,Tv,Urban,5.15,True,1
16,Teens,Male,Tv,Rural,2.84,False,1
8,Kids,Male,Smartphone,Urban,3.29,True,1
15,Teens,Female,Tv,Rural,4.21,True,1
14,Teens,Female,Smartphone,Rural,5.19,True,1
13,Teens,Female,Smartphone,Urban,5.42,True,1
13,Teens,Female,Smartphone,Urban,5.25,True,1
13,Teens,Male,Tablet,Urban,6.91,True,1
16,Teens,Female,Tv,Urban,3.28,True,1
9,Pre-teens,Male,Tablet,Urban,6.07,True,1
8,Kids,Female,Tablet,Urban,6.51,True,1
13,Teens,Male,Smartphone,Urban,4.04,True,1
17,Young Adults,Female,Laptop,Rural,5.7,True,1
18,Young Adults,Female,Smartphone,Urban,4.82,True,1
15,Teens,Female,Tv,Rural,3.52,True,1
10,Pre-teens,Male,Smartphone,Rural,7.09,True,1
17,Young Adults,Male,Tv,Urban,4.45,True,1
8,Kids,Female,Smartphone,Urban,0.0,False,1
16,Teens,Male,Tv,Urban,2.64,False,1
8,Kids,Male,Tv,Rural,3.94,True,1
10,Pre-teens,Female,Smartphone,Urban,7.43,True,1
15,Teens,Male,Laptop,Rural,4.28,True,1
10,Pre-teens,Female,Tablet,Urban,7.85,True,1
11,Pre-teens,Female,Laptop,Rural,4.88,True,1
15,Teens,Female,Tv,Urban,4.78,True,1
8,Kids,Male,Tablet,Rural,4.59,True,1
13,Teens,Female,Tablet,Urban,5.87,True,1
8,Kids,Female,Tv,Urban,2.83,True,1
8,Kids,Female,Tv,Rural,5.04,True,1
15,Teens,Female,Tv,Urban,5.19,True,1
18,Young Adults,Female,Smartphone,Urban,4.36,True,1
11,Pre-teens,Female,Laptop,Rural,6.0,True,1
8,Kids,Male,Tv,Urban,4.0,True,1
17,Young Adults,Female,Tv,Urban,5.68,True,1
14,Teens,Female,Smartphone,Urban,2.19,False,1
12,Pre-teens,Female,Smartphone,Rural,4.79,True,1
12,Pre-teens,Female,Laptop,Urban,4.84,True,1
8,Kids,Male,Tablet,Urban,2.72,True,1
17,Young Adults,Male,Tv,Urban,4.96,True,1
18,Young Adults,Female,Smartphone,Rural,6.62,True,1
13,Teens,Male,Smartphone,Urban,3.93,True,1
16,Teens,Female,Smartphone,Rural,5.78,True,1
16,Teens,Female,Smartphone,Rural,3.77,True,1
15,Teens,Female,Smartphone,Urban,6.08,True,1
12,Pre-teens,Male,Smartphone,Urban,4.51,True,1
8,Kids,Female,Smartphone,Urban,0.63,False,1
16,Teens,Male,Laptop,Urban,4.3,True,1
8,Kids,Female,Tv,Rural,3.29,True,1
15,Teens,Male,Laptop,Urban,4.19,True,1
12,Pre-teens,Male,Tv,Urban,5.1,True,1
10,Pre-teens,Female,Smartphone,Urban,9.28,True,1
18,Young Adults,Male,Tv,Rural,4.72,True,1
14,Teens,Male,Tablet,Urban,4.03,True,1
14,Teens,Female,Smartphone,Urban,4.6,True,1
16,Teens,Female,Tv,Rural,4.63,True,1
14,Teens,Male,Tablet,Rural,3.39,True,1
18,Young Adults,Male,Laptop,Urban,3.37,True,1
10,Pre-teens,Female,Tv,Urban,0.0,False,1
18,Young Adults,Female,Laptop,Urban,4.05,True,1
8,Kids,Female,Tv,Rural,9.19,True,1
15,Teens,Female,Tv,Urban,3.55,True,1
10,Pre-teens,Female,Tv,Rural,4.51,True,1
15,Teens,Female,Smartphone,Rural,5.29,True,1
15,Teens,Female,Laptop,Urban,5.04,True,1
12,Pre-teens,Female,Smartphone,Urban,5.09,True,1
8,Kids,Male,Smartphone,Urban,4.93,True,1
17,Young Adults,Male,Smartphone,Urban,5.77,True,1
14,Teens,Male,Smartphone,Urban,6.07,True,1
17,Young Adults,Female,Tablet,Rural,5.68,True,1
12,Pre-teens,Male,Smartphone,Urban,2.86,False,1
15,Teens,Female,Smartphone,Urban,3.72,True,1
16,Teens,Male,Smartphone,Urban,1.77,False,1
18,Young Adults,Female,Smartphone,Urban,4.77,True,1
14,Teens,Female,Smartphone,Rural,4.81,True,1
14,Teens,Female,Tv,Urban,3.49,True,1
8,Kids,Male,Tablet,Urban,7.78,True,1
11,Pre-teens,Male,Smartphone,Rural,3.29,True,1
9,Pre-teens,Male,Tv,Urban,7.12,True,1
9,Pre-teens,Male,Tv,Urban,0.0,False,1
9,Pre-teens,Male,Tv,Urban,0.14,False,1
11,Pre-teens,Male,Tv,Urban,3.41,True,1
8,Kids,Male,Tablet,Rural,5.45,True,1
11,Pre-teens,Male,Tablet,Urban,2.94,False,1
9,Pre-teens,Male,Tv,Urban,0.66,False,1
12,Pre-teens,Male,Tv,Urban,3.17,True,1
10,Pre-teens,Female,Tv,Urban,0.02,False,1
15,Teens,Female,Smartphone,Rural,3.28,True,1
11,Pre-teens,Male,Laptop,Urban,4.38,True,1
8,Kids,Male,Smartphone,Rural,4.11,True,1
17,Young Adults,Female,Laptop,Urban,5.34,True,1
10,Pre-teens,Female,Tv,Urban,6.56,True,1
16,Teens,Male,Laptop,Urban,4.63,True,1
14,Teens,Female,Laptop,Rural,4.48,True,1
9,Pre-teens,Female,Tablet,Urban,1.94,False,1
16,Teens,Male,Smartphone,Urban,4.38,True,1
17,Young Adults,Male,Smartphone,Urban,3.47,True,1
9,Pre-teens,Female,Tablet,Rural,8.92,True,1
10,Pre-teens,Male,Smartphone,Rural,9.8,True,1
18,Young Adults,Female,Laptop,Urban,3.53,True,1
17,Young Adults,Female,Tv,Urban,5.65,True,1
9,Pre-teens,Male,Tv,Urban,6.92,True,1
10,Pre-teens,Male,Tablet,Urban,1.59,False,1
13,Teens,Male,Tv,Urban,5.99,True,1
16,Teens,Female,Smartphone,Urban,6.74,True,1
16,Teens,Male,Laptop,Rural,3.53,True,1
14,Teens,Male,Laptop,Urban,4.93,True,1
10,Pre-teens,Female,Tablet,Urban,1.31,False,1
11,Pre-teens,Male,Tv,Rural,4.28,True,1
13,Teens,Male,Tv,Urban,5.0,True,1
18,Young Adults,Female,Smartphone,Rural,4.67,True,1
12,Pre-teens,Male,Smartphone,Rural,4.48,True,1
9,Pre-teens,Female,Smartphone,Urban,2.02,True,1
13,Teens,Male,Smartphone,Urban,5.53,True,1
10,Pre-teens,Male,Smartphone,Urban,5.19,True,1
15,Teens,Female,Tv,Rural,6.77,True,1
9,Pre-teens,Male,Smartphone,Rural,3.17,True,1
8,Kids,Female,Tablet,Urban,5.91,True,1
16,Teens,Female,Smartphone,Urban,3.56,True,1
10,Pre-teens,Female,Tablet,Rural,1.3,False,1
18,Young Adults,Male,Tablet,Urban,3.68,True,1
8,Kids,Male,Tablet,Rural,7.57,True,1
14,Teens,Female,Tv,Urban,4.62,True,1
17,Young Adults,Female,Tv,Urban,3.45,True,1
12,Pre-teens,Female,Smartphone,Urban,4.03,True,1
12,Pre-teens,Female,Smartphone,Urban,6.4,True,1
8,Kids,Male,Tablet,Rural,2.1,True,1
16,Teens,Male,Smartphone,Urban,2.43,False,1
14,Teens,Female,Laptop,Urban,2.35,False,1
15,Teens,Male,Smartphone,Urban,5.63,True,1
16,Teens,Female,Smartphone,Rural,5.82,True,1
13,Teens,Female,Smartphone,Rural,4.34,True,1
12,Pre-teens,Female,Smartphone,Urban,4.97,True,1
13,Teens,Female,Laptop,Urban,5.38,True,1
18,Young Adults,Female,Tv,Rural,5.22,True,1
9,Pre-teens,Male,Tv,Urban,2.87,True,1
11,Pre-teens,Female,Smartphone,Rural,2.62,False,1
10,Pre-teens,Male,Tablet,Urban,1.19,False,1
14,Teens,Female,Laptop,Rural,4.91,True,1
16,Teens,Male,Smartphone,Urban,4.51,True,1
12,Pre-teens,Female,Smartphone,Urban,3.51,True,1
13,Teens,Male,Smartphone,Rural,4.69,True,1
17,Young Adults,Female,Smartphone,Urban,4.3,True,1
9,Pre-teens,Female,Smartphone,Urban,3.89,True,1
10,Pre-teens,Male,Tv,Urban,6.46,True,1
10,Pre-teens,Female,Tv,Urban,2.31,True,1
16,Teens,Female,Laptop,Urban,5.66,True,1
14,Teens,Female,Smartphone,Urban,5.69,True,1
15,Teens,Female,Smartphone,Urban,3.12,True,1
18,Young Adults,Male,Smartphone,Rural,5.29,True,1
17,Young Adults,Male,Smartphone,Urban,6.34,True,1
18,Young Adults,Female,Laptop,Urban,5.09,True,1
16,Teens,Female,Tv,Rural,3.94,True,1
13,Teens,Female,Smartphone,Urban,4.98,True,1
11,Pre-teens,Female,Tv,Urban,4.25,True,1
8,Kids,Female,Smartphone,Urban,6.54,True,1
15,Teens,Female,Smartphone,Urban,4.79,True,1
14,Teens,Male,Smartphone,Urban,5.26,True,1
9,Pre-teens,Female,Smartphone,Urban,2.71,True,1
15,Teens,Female,Smartphone,Urban,4.44,True,1
12,Pre-teens,Female,Tv,Rural,4.33,True,1
14,Teens,Male,Smartphone,Urban,3.47,True,1
11,Pre-teens,Male,Tablet,Urban,5.91,True,1
12,Pre-teens,Female,Smartphone,Urban,3.29,True,1
15,Teens,Male,Tv,Urban,6.95,True,1
8,Kids,Female,Tv,Urban,7.3,True,1
8,Kids,Male,Smartphone,Rural,6.43,True,1
11,Pre-teens,Male,Tablet,Urban,6.86,True,1
10,Pre-teens,Male,Smartphone,Urban,0.0,False,1
17,Young Adults,Female,Tv,Urban,4.64,True,1
9,Pre-teens,Male,Tv,Urban,0.48,False,1
10,Pre-teens,Female,Tablet,Urban,2.45,True,1
18,Young Adults,Male,Smartphone,Urban,4.65,True,1
18,Young Adults,Female,Smartphone,Urban,4.68,True,1
18,Young Adults,Male,Smartphone,Urban,2.48,False,1
8,Kids,Female,Tablet,Urban,4.07,True,1
8,Kids,Male,Tablet,Rural,5.01,True,1
13,Teens,Male,Laptop,Urban,3.99,True,1
12,Pre-teens,Male,Smartphone,Urban,3.64,True,1
15,Teens,Female,Smartphone,Rural,5.42,True,1
9,Pre-teens,Male,Tv,Rural,1.09,False,1
11,Pre-teens,Female,Smartphone,Urban,2.19,False,1
15,Teens,Male,Tablet,Urban,5.84,True,1
13,Teens,Female,Tv,Urban,4.48,True,1
11,Pre-teens,Male,Tv,Urban,4.75,True,1
8,Kids,Male,Tv,Urban,4.84,True,1
9,Pre-teens,Male,Smartphone,Rural,5.44,True,1
12,Pre-teens,Female,Smartphone,Urban,5.93,True,1
15,Teens,Female,Tv,Urban,3.11,True,1
15,Teens,Male,Laptop,Urban,4.32,True,1
18,Young Adults,Female,Smartphone,Urban,5.07,True,1
10,Pre-teens,Male,Smartphone,Urban,2.61,True,1
18,Young Adults,Female,Smartphone,Urban,2.73,False,1
11,Pre-teens,Male,Smartphone,Urban,4.62,True,1
17,Young Adults,Male,Laptop,Urban,7.48,True,1
18,Young Adults,Male,Smartphone,Urban,3.29,True,1
13,Teens,Female,Tv,Urban,4.09,True,1
18,Young Adults,Female,Tv,Rural,1.69,False,1
18,Young Adults,Male,Smartphone,Urban,5.98,True,1
17,Young Adults,Male,Tv,Urban,7.02,True,1
10,Pre-teens,Female,Smartphone,Urban,5.41,True,1
9,Pre-teens,Female,Tv,Urban,6.78,True,1
13,Teens,Male,Tv,Urban,4.77,True,1
18,Young Adults,Female,Smartphone,Rural,4.93,True,1
12,Pre-teens,Male,Smartphone,Urban,3.69,True,1
17,Young Adults,Female,Smartphone,Urban,6.18,True,1
12,Pre-teens,Female,Laptop,Rural,7.15,True,1
17,Young Adults,Female,Tv,Rural,3.92,True,1
12,Pre-teens,Female,Tv,Urban,5.11,True,1
17,Young Adults,Female,Laptop,Urban,5.79,True,1
12,Pre-teens,Female,Smartphone,Urban,3.08,True,1
10,Pre-teens,Male,Smartphone,Urban,3.52,True,1
14,Teens,Male,Tv,Urban,6.94,True,1
13,Teens,Male,Tv,Urban,5.83,True,1
11,Pre-teens,Female,Smartphone,Urban,4.21,True,1
9,Pre-teens,Female,Tv,Rural,8.0,True,1
16,Teens,Male,Smartphone,Urban,3.65,True,1
8,Kids,Male,Tv,Urban,3.12,True,1
18,Young Adults,Female,Smartphone,Rural,4.11,True,1
11,Pre-teens,Female,Laptop,Urban,4.71,True,1
8,Kids,Female,Tv,Urban,4.79,True,1
13,Teens,Male,Tablet,Rural,4.69,True,1
11,Pre-teens,Male,Smartphone,Urban,3.47,True,1
12,Pre-teens,Female,Laptop,Urban,4.94,True,1
12,Pre-teens,Female,Smartphone,Urban,5.31,True,1
16,Teens,Female,Smartphone,Urban,2.09,False,1
8,Kids,Male,Tv,Rural,9.06,True,1
9,Pre-teens,Male,Smartphone,Urban,1.99,False,1
13,Teens,Male,Smartphone,Rural,5.27,True,1
12,Pre-teens,Male,Tablet,Rural,5.96,True,1
18,Young Adults,Female,Laptop,Urban,2.88,False,1
14,Teens,Female,Smartphone,Urban,5.87,True,1
10,Pre-teens,Male,Tv,Rural,5.97,True,1
10,Pre-teens,Male,Tv,Urban,5.14,True,1
17,Young Adults,Male,Smartphone,Urban,4.98,True,1
9,Pre-teens,Male,Smartphone,Urban,0.62,False,1
10,Pre-teens,Female,Smartphone,Rural,6.77,True,1
17,Young Adults,Male,Smartphone,Urban,2.35,False,1
8,Kids,Male,Tablet,Rural,1.12,False,1
12,Pre-teens,Female,Smartphone,Urban,6.25,True,1
12,Pre-teens,Female,Tv,Rural,6.19,True,1
18,Young Adults,Male,Smartphone,Urban,6.31,True,1
14,Teens,Female,Smartphone,Urban,6.77,True,1
11,Pre-teens,Male,Tv,Rural,3.73,True,1
10,Pre-teens,Female,Tablet,Urban,4.05,True,1
8,Kids,Male,Tv,Rural,6.16,True,1
15,Teens,Male,Smartphone,Urban,4.32,True,1
10,Pre-teens,Male,Tv,Urban,1.23,False,1
9,Pre-teens,Male,Smartphone,Urban,6.05,True,1
18,Young Adults,Female,Laptop,Urban,3.82,True,1
11,Pre-teens,Male,Smartphone,Urban,3.91,True,1
10,Pre-teens,Female,Tv,Urban,4.38,True,1
8,Kids,Male,Tv,Rural,2.07,True,1
10,Pre-teens,Male,Tv,Urban,8.37,True,1
9,Pre-teens,Male,Smartphone,Rural,1.87,False,1
15,Teens,Female,Tv,Urban,4.86,True,1
13,Teens,Male,Smartphone,Urban,4.46,True,1
16,Teens,Male,Laptop,Urban,5.66,True,1
15,Teens,Female,Laptop,Urban,2.95,False,1
17,Young Adults,Female,Smartphone,Urban,4.52,True,1
10,Pre-teens,Male,Smartphone,Urban,3.87,True,1
12,Pre-teens,Male,Smartphone,Rural,5.72,True,1
14,Teens,Male,Tv,Rural,5.71,True,1
12,Pre-teens,Male,Tv,Urban,3.06,True,1
15,Teens,Male,Smartphone,Rural,6.64,True,1
12,Pre-teens,Female,Smartphone,Urban,2.16,False,1
8,Kids,Female,Tablet,Urban,1.73,False,1
12,Pre-teens,Male,Tv,Urban,4.06,True,1
11,Pre-teens,Female,Smartphone,Urban,5.2,True,1
13,Teens,Female,Smartphone,Urban,4.23,True,1
10,Pre-teens,Female,Tablet,Urban,3.44,True,1
18,Young Adults,Female,Smartphone,Urban,3.36,True,1
12,Pre-teens,Male,Tv,Urban,3.2,True,1
9,Pre-teens,Female,Tv,Rural,4.98,True,1
18,Young Adults,Female,Tablet,Rural,4.2,True,1
13,Teens,Female,Laptop,Rural,4.1,True,1
13,Teens,Male,Smartphone,Urban,7.06,True,1
12,Pre-teens,Male,Laptop,Rural,5.59,True,1
13,Teens,Female,Tv,Urban,6.47,True,1
18,Young Adults,Female,Smartphone,Urban,6.86,True,1
14,Teens,Female,Smartphone,Urban,4.81,True,1
12,Pre-teens,Female,Smartphone,Urban,3.73,True,1
8,Kids,Female,Smartphone,Urban,0.0,False,1
15,Teens,Female,Laptop,Urban,5.41,True,1
11,Pre-teens,Male,Laptop,Rural,4.67,True,1
16,Teens,Female,Laptop,Rural,3.81,True,1
17,Young Adults,Female,Tablet,Rural,6.4,True,1
13,Teens,Male,Smartphone,Rural,4.96,True,1
8,Kids,Male,Smartphone,Urban,7.42,True,1
10,Pre-teens,Male,Smartphone,Rural,0.68,False,1
10,Pre-teens,Female,Tv,Rural,0.0,False,1
17,Young Adults,Male,Tv,Rural,3.01,True,1
11,Pre-teens,Male,Smartphone,Urban,3.37,True,1
13,Teens,Female,Smartphone,Urban,6.16,True,1
14,Teens,Female,Laptop,Urban,5.14,True,1
17,Young Adults,Female,Smartphone,Urban,4.89,True,1
11,Pre-teens,Male,Laptop,Urban,5.07,True,1
13,Teens,Male,Laptop,Urban,1.5,False,1
18,Young Adults,Female,Tv,Rural,3.09,True,1
8,Kids,Male,Tablet,Rural,4.47,True,1
15,Teens,Female,Tablet,Urban,5.16,True,1
14,Teens,Male,Smartphone,Rural,5.18,True,1
18,Young Adults,Male,Smartphone,Rural,3.51,True,1
18,Young Adults,Male,Tablet,Urban,5.29,True,1
16,Teens,Female,Laptop,Rural,6.34,True,1
10,Pre-teens,Female,Tv,Urban,1.77,False,1
9,Pre-teens,Female,Tablet,Rural,6.31,True,1
8,Kids,Female,Tablet,Urban,7.07,True,1
10,Pre-teens,Male,Tv,Urban,5.24,True,1
12,Pre-teens,Male,Smartphone,Rural,6.79,True,1
18,Young Adults,Female,Smartphone,Urban,4.12,True,1
9,Pre-teens,Male,Smartphone,Rural,4.1,True,1
10,Pre-teens,Female,Smartphone,Urban,5.66,True,1
11,Pre-teens,Female,Smartphone,Urban,7.03,True,1
14,Teens,Male,Tv,Rural,4.96,True,1
10,Pre-teens,Female,Smartphone,Urban,0.0,False,1
16,Teens,Male,Laptop,Urban,5.74,True,1
15,Teens,Male,Smartphone,Rural,5.49,True,1
11,Pre-teens,Female,Smartphone,Urban,4.22,True,1
8,Kids,Male,Tv,Rural,6.27,True,1
8,Kids,Male,Tv,Rural,3.8,True,1
8,Kids,Male,Tablet,Rural,1.85,False,1
8,Kids,Male,Smartphone,Urban,7.9,True,1
15,Teens,Male,Tablet,Urban,5.48,True,1
10,Pre-teens,Male,Tv,Urban,4.59,True,1
